STOP_ON_FIRST_ERROR;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PATH;/Temp/CIQUAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAPPING;NutDatabaseFrench;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLUMNS;bcpg:code;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer total;Cuivre;Zinc;Sélénium;Iode;Protéines;Protéines brutes (N x 6.25);Glucides;Sucres;Energie kJ, étiquetage;Energie kcal, étiquetage;Amidon;Energie kJ;Energie kcal;Polyols totaux;Fibres alimentaires;Eau;Lipides;AG saturés;AG monoinsaturés;AG polyinsaturés;Rétinol;Bêta-carotène;Vitamine D;Activité vitaminique E (en équivalents alpha-tocophérol);Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B12 ou Cobalamines;Vitamine B9 ou Folates totaux;Alcool (éthanol);Acides organiques;Cholestérol
VALUES;CIQUAL38403;618;29;108;152;72;0,7;2,9;0,2;0,75;0;8;10,2;10,2;68,8;3,47;1750;415;64,2;1750;415;0;6,28;4,05;9,64;2;4,21;1,38;0;0;0;3,2;0;0,442;0,27;3,5;1,9;0,564;0;80;0;0;0
VALUES;CIQUAL38401;752;26,5;0;148;236;0;3,3;0;1,4;0;8;12,5;12,5;44,9;7,21;2270;544;37,6;2270;544;0;2,4;2,92;34,4;18,3;6,63;1,91;40;20;0;1,65;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL38402;582;31,9;99,5;183;34;0;4;0;0,8;0;8;8,5;8,5;64,4;6,6;2020;483;54,1;2020;483;0;2,35;1,54;20,7;9,07;7,22;2,27;0;0;0;1,65;0;0,12;0,05;1,35;0;0,12;0;22;0;0;5,9
VALUES;CIQUAL38104;876;15,5;42;41,5;46;1;1,4;1;1;3;194;2;2;59;7,4;2210;529;42,5;2210;529;0;2,1;3,5;31,2;11,4;17,1;1,42;2;50;0,2;4,3;0;0,05;0,05;0,05;0,1;0,05;0,22;5,1;0;0;13
VALUES;CIQUAL38105;970;50;156;263;45,4;0,322;0,853;0,254;1,46;4,62;5;9,9;9,9;55,2;2,01;2070;496;35,2;2070;496;0;3;4;25,5;11,1;9,99;3,25;0;1;0;5,85;0;0,131;0,126;1,44;0,718;0,147;0,36;35,3;0;0;0
VALUES;CIQUAL9231;6;132;320;315;9;1,11;2,94;0,262;3,24;0;2,5;12,9;12,9;62;1,16;1530;364;60,8;1530;364;0;11,2;7,8;4,65;0,625;1,2;2,08;0;53,5;0;0,12;0;0,152;0,101;2,25;0,51;0,204;0;27;0;0;0
VALUES;CIQUAL9230;623;79;186;182;7,73;0,743;2,19;0,161;2,69;5,77;0,833;9,6;9,6;58,7;1;1830;437;54,8;1830;437;0;9,28;4,97;16,1;7,27;5,48;2,73;0;70;0;1,65;0,5;0,109;0,0657;1,35;0,263;0,17;0;37;0;0;3,3
VALUES;CIQUAL24680;5,9;10,1;55;81;139;0,25;0,7;0,11;0,4;5;11;4,28;4,28;79,3;53,7;1500;354;25,6;1500;354;0;1;13,2;1,96;0,704;1;0,339;2;30;0,5;0,7;1;0,096;0,051;0,59;0,28;0,52;0,08;26;0;0;18,4
VALUES;CIQUAL24678;140;30;65,8;252;82,5;0,447;1,37;0,145;0,529;8;5;5,22;5,22;74,1;48,8;1580;374;19,3;1580;374;0;2,2;11,8;6,09;2,01;2,23;1,61;14;37;0,61;0,9;1,21;0,044;0,077;0,26;0,5;0,077;0,22;26;0;0;64,3
VALUES;CIQUAL24002;62,3;54;149;275;37,5;1,59;2;0,28;1,5;6;13;9,6;9,6;72,4;23,3;1920;457;49;1920;457;0;1;1,8;14,2;6,22;4,08;3,34;2;30;0,55;6,3;3;2,6;1,8;20,1;0,82;3,35;0,08;212;0;0;15,5
VALUES;CIQUAL24003;176;195;213;256;579;5,69;6,4;0,35;1,9;8;11;10,7;10,7;62;22,1;2000;476;39;2000;476;0;3,5;1,28;19,8;8,64;6,91;3,4;0,678;30;0,5;31,2;1;1,7;1,95;2,1;0,61;3,7;0,08;157;0;0;1,7
VALUES;CIQUAL24049;313;16,2;96,5;125;26,2;0,428;1,97;0,144;0,8;0;18;7,55;7,55;64,8;24,5;2040;486;36,8;2040;486;0;3,5;2,75;21,5;12,2;5,44;1,49;17;13;0,1;1,3;0;0,245;0,184;2,12;0,302;0,0655;0,09;11;0;0;20
VALUES;CIQUAL24004;15;40;160;325;45;0,3;1,95;0,1;0,35;2,5;12;10,8;10,8;61,4;20,2;1860;443;38;1860;443;0;6;5;15,8;6,87;5,66;2,19;1;7;0,25;2,5;0;1,63;1,95;19,5;0;2,4;0,04;435;0;0;0
VALUES;CIQUAL24430;110;12,8;107;120;26,8;1;2,46;1;0,75;3;10;8,16;8,16;80,3;55;1640;388;25,3;1640;388;0;0,44;6,94;3,71;0,723;1,23;0,766;7,8;50;0,2;0,66;0;0,05;0,11;0,05;0,6;0,05;0,36;9,6;0;0;109
VALUES;CIQUAL24038;227;51;120;274;444;0,6;4;0,39;0,9;5;11;6,56;6,56;64,1;35,9;2110;503;14,7;2110;503;0;1,71;2,36;24,1;12,5;7,4;1,72;7;30;0,5;2;1;0,099;0,122;0,63;0,55;0,05;0,08;28;0;0;3,6
VALUES;CIQUAL24016;219;37,5;185;218;76,2;0,35;5,3;0,25;0,8;5;24;6,74;6,74;64,4;34,9;2070;493;26,9;2070;493;0;3,4;2,34;22,8;14,7;6,17;1,1;75;49;0;0,89;1,1;0,17;0,275;0,68;0,51;0,2;0,2;36;0;0;26,4
VALUES;CIQUAL24036;247;40,2;199;226;59,4;0,656;3,21;0,287;1,1;2,2;6;6,7;6,7;60;30,8;2050;490;29,2;2050;490;0;3,15;4,79;24,1;12,6;6,15;1,33;;7;0;1,1;0;0,08;0,11;1,3;0,53;0,08;0;32;0;0;0
VALUES;CIQUAL24031;296;25,5;239;211;199;1;1;1;1;3;10;5,6;5,6;77,5;35,7;1790;424;30,6;1790;424;0;4,8;1,5;9,1;2,82;4,01;1,75;2;50;0,2;2,54;0;0,295;0,11;0,05;0,67;0,05;0,97;11,7;0;0;40
VALUES;CIQUAL24007;513;72,1;297;240;85,3;1;2,14;1;1;3;10;7,8;7,8;69,4;23,1;1820;432;38,2;1820;432;0;6,25;2,35;12,3;4,88;4,4;1,83;2;50;0,2;4,2;0;0,445;0,08;0,05;0,33;0,755;0,91;97,5;0;0;4,1
VALUES;CIQUAL24659;371;12,9;57,6;93,8;14,4;0,3;1,92;0,1;0,425;5;3;6,15;6,15;60,9;17,8;2160;515;43;2160;515;0;2,5;2,31;26,9;13,1;9,26;2,74;26,5;35;0,92;2,07;0;0,147;0,052;0,75;0,29;0,237;0,08;34,7;0;0;11,7
VALUES;CIQUAL24037;140;152;37;182;46;0,3;1,15;0,1;0,35;5;12;4,1;4,1;69,1;44,2;1670;396;24,9;1670;396;0;3,1;12,1;10,8;4,69;3,86;1,49;2;7;0,25;2,5;0,5;0,091;0,055;0,63;0,28;0,31;0,08;21;0;0;3,8
VALUES;CIQUAL24008;230;15,6;94;152;59;1;1;1;1;3;10;4,7;4,7;75,3;0;1650;391;36,1;1650;391;0;3;8,8;7,2;2,71;2,83;1,37;2;50;0,2;2,36;0;0,2;0,05;0,05;0,45;0,05;0,35;49,6;0;0;13
VALUES;CIQUAL24615;312;36,7;195;226;50;0,762;1,15;0,22;0,75;2,02;10,4;7,8;7,8;69,5;30,8;1890;449;28,6;1890;449;0;3,2;3,9;14,8;4,17;7,22;2,78;0;0;0,18;3,36;0,02;0,071;0,089;1,07;0,36;0,07;0,045;17,4;0;0;94
VALUES;CIQUAL24015;371;19,7;179;185;46,7;0,28;1,76;0,17;0,945;3,01;6,32;8,2;8,2;72,5;21,6;1850;440;47,4;1850;440;0;2,8;2,42;12,7;7,86;2,99;0,768;67;0;0,055;1,06;0,0233;0,14;0,103;1,31;0,419;0,0853;0,36;14;0;0;123
VALUES;CIQUAL24034;288;97;237;258;165;1;3,96;1;1,3;9,3;10;5,25;5,25;67;25,9;1930;461;41,1;1930;461;0;5,28;2,78;17,9;7,37;6,28;2,38;2;50;0,2;3,39;0;0,353;0,085;1,5;0,505;0,343;1;41,6;0;0;4,95
VALUES;CIQUAL24010;272;37,1;142;119;54,2;0,9;2,16;0,155;1,01;0;6;8,2;8,2;70;22,6;1900;451;47,4;1900;451;0;4;2,28;14,5;5,4;4,96;2,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,4
VALUES;CIQUAL24000;255;14;190;157;10;0,9;0,4;0,1;0,6;24;4,15;6,5;6,5;66,2;23,6;1990;475;24;1990;475;0;3;3,52;19,8;6,34;6,8;2,77;0;0;0,4;1,4;0;0,05;0,05;0,65;0,3;0,04;0,1;14;0;0;154
VALUES;CIQUAL24684;401;61,4;168;172;35,6;0,718;2,44;0,42;1,06;5;11;6,52;6,52;61,3;31,3;2110;504;27,7;2110;504;0;1,98;3,36;25,4;12,3;9,47;2,28;30;11;0,5;4,05;1;0,259;0,24;1,05;0,43;0,09;0,19;38;0;0;17,3
VALUES;CIQUAL24310;93;47,3;122;263;20,1;1;6,8;1;1;3;10;6,02;6,02;60,1;30,7;2190;524;16,9;2190;524;0;5,9;1,85;28,2;20,5;4,49;1,03;2;50;0,2;1,55;1;0,05;0,22;0,2;0,51;0,06;0,54;11,8;0;0;10,1
VALUES;CIQUAL24320;106;28,8;66;121;24,5;1;1;1;1;9,1;10;5,2;5,2;84;46,5;1560;366;37,5;1560;366;0;0,31;8,94;0,994;0,212;0,179;0,192;2;50;0,2;0,22;0,3;0,05;0,08;0,31;0,48;0,05;0,3;11,3;0;0;11
VALUES;CIQUAL24686;97,4;37;96,3;159;220;0,36;1,9;0,28;0,9;5;12;3,97;3,97;69,1;51,2;1670;396;17,9;1670;396;0;1;13,8;11,4;6,54;3,69;0,725;7;30;0,5;0,75;1;0,042;0,091;0,28;0,3;0,17;0,13;27;0;0;34,8
VALUES;CIQUAL24231;220;45;117;190;147;0,589;3,3;0,361;0,91;2,2;24;6,17;6,17;68,9;32,5;1980;471;36,5;1980;471;0;5,5;2,49;18,4;10,4;5,76;1,53;2;30;0,5;3;1;0,105;0,073;0,69;0,29;0,125;0,08;28;0;0;2,2
VALUES;CIQUAL24240;178;0;0;80;0;0;0;0;0;0;0;5,31;5,31;73,2;31,1;1740;412;42,1;1740;412;0;4,2;6,41;9,98;2,95;2,21;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5
VALUES;CIQUAL24225;202;12,9;77;96,5;20,6;1;1;1;1;3;10;5,4;5,4;69,9;37,2;2010;480;26,8;2010;480;0;2,1;2,2;19,4;9,85;6,25;1,75;2;50;0,2;0,81;0;0,05;0,06;0,05;0,3;0,05;0,31;7,4;0;0;63
VALUES;CIQUAL24441;207;15,4;84;135;21,8;0,4;0,6;0,12;0,3;2;2;5,19;5,19;76,4;0;1830;435;36,9;1830;435;0;3;3,15;11,4;4,86;3,74;1,08;2;8;0,5;1,1;0,5;0,107;0,092;0,99;0,31;0,138;0,08;41;0;0;67
VALUES;CIQUAL24520;93,1;4,14;23,8;89,6;4,3;;0,35;0,03;0,06;3;2;5,5;5,44;91,8;91,8;1700;401;0;1700;401;0;0;1,12;1,3;0,0864;0,449;0,135;0;0;0;0;0;0;0,24;0,1;0,16;0,01;0,1;6;0;0;0
VALUES;CIQUAL24660;504;11,2;54;88,2;15,3;1;2,14;1;0,5;10,7;10;5,84;5,84;50,3;23,1;2180;522;24,7;2180;522;0;5,3;5,41;31,9;18,7;8,4;2,06;47;50;0,2;2,36;0;0,05;0,05;0,2;0,32;0,08;0,43;11,5;0;0;28
VALUES;CIQUAL24071;163;21,8;131;123;319;1;1;1;1;6,3;10;8,4;8,4;59,4;0;2030;484;29,3;2030;484;0;3,3;5;22,9;9,9;4,68;1,08;173;50;0,2;1,03;0;0,05;0,09;0,3;0,58;0,09;0,79;14,5;0;0;98
VALUES;CIQUAL7412;126;56,2;190;411;173;1;3,7;0;1,2;5;10;8,1;8,1;66,2;0;1800;428;28,5;1800;428;0;5,1;5,5;13,4;4,54;3,78;4,54;0;50;0;2,8;0;0,23;0,14;1,3;0,54;0,05;0;18;0;0;0
VALUES;CIQUAL7411;108;0;0;0;0;0;0;0;0,91;3,44;0;5,73;6,28;70,5;33;1680;398;35;1670;396;0;5,64;7,6;8,87;2,03;4,63;1,85;0;0;0;3,62;0;0,333;0;0;0;0;0;40;0;0;0
VALUES;CIQUAL7413;127;24,5;129;160;145;1;1;0;1;5;10;4,8;5,26;76;0;1610;382;30,3;1610;380;0;3,7;8,9;5,5;2,42;2,06;0,805;0;50;0;3,47;1;0,34;0,07;2,2;0,5;0,05;0;20;0;0;0
VALUES;CIQUAL18047;1,2;2,3;0,001;0,33;11,7;;;0,005;;0,5;0;0;0;1,11;1,11;18,9;4,44;0;18,9;4,44;0;0;98,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL18027;1,2;2,3;0,001;0,33;11,7;;;0,005;;0,5;1;0;0;4,58;4,58;77,9;18,3;0;77,9;18,3;0;0;95,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL18343;11,4;8,1;19;68,4;57,4;0,1;0,2;0,1;0,1;0;1;0,635;0,635;11,7;10,8;212;49,8;0;212;49,8;0;0;87,2;0,1;0,0239;0,0105;0,0097;2;920;0,5;0,225;2,9;0,01;0,035;0,105;0,085;0,04;0,08;9,2;0;0;0,5
VALUES;CIQUAL18900;22,3;16,4;52;126;15,7;0,149;0,414;0,108;0,231;10;0,7;2,9;3,18;3,31;2,81;186;44,3;0;181;43,2;0;;91,3;2,04;0,275;0,351;1,11;83;1,33;0,18;0,11;0;0,08;0,32;0,4;0,238;0,08;0,6;19;0;0;0
VALUES;CIQUAL18065;17;2,3;0;0;0;0;0;0;0;0;0;0;0;0,481;0;8,18;1,92;0;8,18;1,92;0;0;99,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL18075;15,7;1,2;0;12,9;2,72;0,0722;0,00985;0,00427;0,0246;10;0,133;0;0;6,84;6,84;116;27,4;0;116;27,4;0;0;93,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL18002;44;23;105;197;114;0,013;0,42;0,103;0,63;0,4;22;3,52;3,52;10;9,66;324;77,1;0;324;77,1;0;1;82,5;2,34;1,43;0,677;0,084;51;4;1,1;0;0,2;0,039;0,182;0,133;0,328;0,04;0,49;5;0;0;8
VALUES;CIQUAL18351;17;0;0;0;0;0;0;0;0;0;0;0;0;11,6;11,6;202;47,6;0;202;47,6;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,385;0
VALUES;CIQUAL18341;7,78;1,94;3;60,3;2,92;0;0,1;0,01;0,01;0,05;0,7;0;0;11,2;10;206;48,6;0;206;48,6;0;0;88;0,325;0;0;0;0;2;0;0;0;0,01;0,006;0,01;0,02;0,01;0;4;0;0,3;0
VALUES;CIQUAL18301;4,37;2,66;0;26,5;4,62;0,00434;0,0251;0,00654;0,0223;10;0,4;0,1;0,1;9,62;9,62;170;40;0;170;40;0;0;89,7;0,1;0,00599;0,00579;0,00953;0;15;0;0;11;0,05;0,03;0,02;0;0,025;0;14;0;0,3;0
VALUES;CIQUAL18340;11,3;0;0;5,53;0;0;0;0;0;0;0;0;0;0,337;0,337;10,4;2,42;0;10,4;2,42;0;0,00444;99,2;0,00444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,341;0
VALUES;CIQUAL18049;;2;0;0;0;0;0;0;0;0;0;0,1;0,1;8,95;8,95;159;37,5;0;159;37,5;0;0,0117;90,4;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,341;0
VALUES;CIQUAL18019;5,52;3,36;0,25;0,75;6,17;0,0026;0,035;0,0077;0,0225;2,2;0,133;0;0;10,5;10,5;183;43;0;183;43;0;0;89,1;0;0;0;0;0;46,2;0;0;0;0;0;0;0;0;0;0;0;0,341;0
VALUES;CIQUAL18342;2,9;2,4;10;20,1;2,5;0,1;0,1;0,1;0,1;1;1;0,1;0,1;10,2;10,2;181;42,6;0;181;42,6;0;0;89,3;0,1;0;0;0;0;2;0;0;10,3;0,01;0,01;0,04;0,04;0,04;0;6,2;0;0,3;0
VALUES;CIQUAL18311;5,18;2,98;4,5;32;8,98;0,00547;0,0205;0,00843;0,0149;10;0,4;0,1;0,1;8,55;8,55;152;35,9;0;152;35,9;0;0,05;90,8;0,1;0;0;0;0;7;0;0;8,67;0,137;0,147;2,95;0,06;0,17;0;7;0;0,3;0
VALUES;CIQUAL18304;14,9;0;0;1,07;0;0;0;0;0;0;0;0;0;4,68;3,97;83,5;19,6;0;83,5;19,6;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0
VALUES;CIQUAL18330;2,28;5,85;0;30;5,08;0,0772;0;0,0188;0,0574;2,2;0,4;0,08;0,08;11,1;10,6;194;45,7;0;194;45,7;0;0;88,4;0,01;0;0;0;0;0;0;0;4;0,01;0;0;;0;0;0;0;0,3;0
VALUES;CIQUAL18029;177;5,4;10,8;73,2;21,6;0,0187;0,05;0,0122;0,0155;2,13;0,427;0,324;0,326;8,62;8,28;162;38,1;0;162;38,1;0;0,128;90,1;0,0695;0,0176;0,0181;0,0292;0;27,8;0,0111;0,0478;17,2;0,0278;0,0112;0,128;0,0649;0,0213;0;9,78;0;0,491;0
VALUES;CIQUAL18010;6,32;0,583;0;3,51;6,52;0,0015;0,00918;0,00471;0,01;10;0,25;0;0;9,92;8,46;174;40,8;0;174;40,8;0;0;89,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,385;0
VALUES;CIQUAL18058;4,94;2,71;0,5;5,06;7,55;0,001;0,025;0,004;0,01;;0;0,055;0,055;7,68;7,68;132;31,1;0;132;31,1;0;0;92,2;0;0;0;0;0;2;0;0;1,3;0,00101;0,00108;0,00712;0,00332;0,0025;0;2,65;0;0,0625;0
VALUES;CIQUAL18060;6,87;2,38;9,33;5,33;3,76;0,0008;0,0433;0,0117;0,0163;2,2;0,4;0,0367;0,0367;0,263;0;5,46;1,28;0;5,46;1,28;0;0;99,6;0,003;0;0;0;0;0;0;0;0;0,00167;0,00767;0;0;0;0;0;0;0,0193;0
VALUES;CIQUAL18037;4;0;17;10;0;0;0;0;0;0;0;0;0;4,73;3,73;82,9;19,5;0;82,9;19,5;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,193;0
VALUES;CIQUAL18018;5,42;2,44;13,7;1,5;3,46;0,0008;0,0367;0,00435;0,0163;2,2;0,4;0,0233;0,0233;9,95;9,95;175;41;0;175;41;0;0;89,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,385;0
VALUES;CIQUAL18001;10;0;3;6;20;0,002;0,05;0,005;0,013;0,001;0,9;0;0;0;0;2,51;0,579;0;2,51;0,579;0;0;99,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,193;0
VALUES;CIQUAL18344;3,1;2,45;0;1;7,48;0,0017;0,03;0,0039;0,0251;2,2;1;0;0;7,31;7,32;129;30,4;0;129;30,4;0;0;92,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,385;0
VALUES;CIQUAL25948;295;2;3;8;1;0,01;0,1;0;0;0;0;0,3;0,3;0,55;0,1;20;4,75;0,2;20;4,75;0;0;98;0,15;0,0189;0,0829;0,0332;0;2;0;0;0;0,11;0,01;0,1;0;0;0;1;0;0;0
VALUES;CIQUAL25909;222;2;1;15;1;0,01;0,1;0;0;0;0;0,7;0,7;0,1;0;28;7;0,1;28;7;0;0;98,1;0,4;0,0633;0,052;0,00533;0;0;0;0;0;0,06;0,01;0;0,02;0,01;0,05;12;0;0;0
VALUES;CIQUAL25946;460;1,5;8;30;6;0,0435;0,192;0,0305;0,00667;0;390;1,11;1,11;;0,133;33,7;8,04;0;33,7;8,04;0;0;97,5;0,4;0,0633;0,052;0,00533;0;0;0;0;0;0,0015;0,0208;0,795;0,012;0,00533;0,0225;7,67;0;0;0
VALUES;CIQUAL25947;420;1,5;5;10;5,5;0,01;0,025;0;0,005;0;0;0,495;0,495;0,67;0,6;38,3;9,16;0;38,3;9,16;0;0;97,1;0,5;0,07;0,11;0,095;3;0;0;0;0;0,0025;0,005;0,101;0,02;0,005;0,055;12;0;0;0
VALUES;CIQUAL18104;46,2;27,5;90;239;97,1;0,0995;0,869;0,106;0,498;10;10;3,4;3,4;10,1;9,56;296;70,2;0,531;296;70,2;0;1,7;82,6;1,42;0,807;0,419;0,052;18;9;0,01;0,2;0;0,08;0,15;0,36;0,5;0,05;0,085;6;0;0;4,5
VALUES;CIQUAL18106;54;19;90;236;109;0;0,5;0;0,5;0;10;3,4;3,4;11;11,3;310;73,5;0,3;310;73,5;0;0,5;82,6;1,71;0,986;0,5;0,0601;18;9;0,01;0,2;2,09;0,08;0,15;0,36;0,52;0,05;0,07;6,4;0;0;4,5
VALUES;CIQUAL18151;23,4;8,52;42,6;108;62,2;0,016;0,127;0,007;0,224;0,6;5,6;1,68;1,68;2,74;2,31;103;24,5;0;103;24,5;0;0;94,4;0,76;0,473;0,233;0,0235;9,5;4,5;0,025;0,02;1,25;0,032;0,123;0,146;0,312;0,015;0,03;2,8;0;0;2,5
VALUES;CIQUAL18070;6;29,7;8,33;140;3,33;0,0297;0,127;0,0223;0,09;0;1;0,2;0,2;;0,2;5,62;1,34;0;5,62;1,34;0;0;99,1;0,06;0,0288;0;0,0288;0;0;0;0;0,0667;0,000333;0,0657;2,44;0,01;0,000667;0;0,333;0;0;0
VALUES;CIQUAL18072;2;4;3;34,5;2,5;0,012;0,02;0,01;0,005;0;1;0,06;0,06;;0;1,02;0,24;0;1,02;0,24;0;0;99,1;0;0;0;0;0;0;0;0;0;0;0,007;0,241;0,001;0;0;0;0;0;0
VALUES;CIQUAL18071;8;80;12;183;4;0,05;0,165;0,05;0,125;0;1;0,26;0,26;;0,3;7,75;1,85;0;7,75;1,85;0;0;99;0,09;0,0432;0;0,0432;0;0;0;0;0,1;0,0005;0,0985;3,55;0,028;0,001;0;0,5;0;0;0
VALUES;CIQUAL18004;1,85;12;2,67;119;99,2;0,0563;0,0278;0,317;0,0842;10;0,6;0,107;0,107;;0,2;2,07;0,488;0;2,07;0,488;0;0;99,4;0,00667;0,000667;0,005;0,000333;0;0;0;0;0;0,00467;0,0253;0,23;0,0863;0,000333;0;0,75;0;0;0
VALUES;CIQUAL18073;7,14;19,1;3;134;27,2;0,0761;0,109;0,0587;0,0926;10;1;0,05;0,05;;0;0,85;0,2;0;0,85;0,2;0;0;99,1;0;0;0;0;0;0;0;0;0;0;0,0005;0,218;0,001;0;0;0;0;0;0
VALUES;CIQUAL18005;270;356;390;3600;138;0,1;3,3;0,1;0,1;5;0,5;17;17;46,7;6,32;1260;299;0,5;1260;299;0;21,2;4,55;0,17;0,0741;0,0154;0,0737;0;0;0;0;0;0,016;0,15;0,05;0,05;0,0263;0;3;0;0;0,06
VALUES;CIQUAL18150;196;199;286;3100;116;1,2;4,38;0,05;0,335;0;0,5;11,5;11,5;58,2;16,5;1510;358;0;1510;358;0;14,5;3,3;5,53;0,0855;0,0175;0,075;0;0;0;;0;0,02;0,2;23,3;0,148;0,0295;0;1,5;0;0;0
VALUES;CIQUAL18152;156;65;223;1,8;109;0,1;5,5;0,1;0,1;5;0,5;4;4;59,1;27,1;1310;311;0,5;1310;311;0;29,2;2,7;0,07;0,0206;0,00549;0,0411;0;0;0;0;0;0,04;0,12;10,1;0,05;0,28;0;11;0;0;0
VALUES;CIQUAL18101;44,3;111;206;692;80,5;0,494;11,8;0,0694;0,702;2,2;2;6,15;6,15;79,5;59,2;1650;390;5;1650;390;0;6,58;1,45;3,84;2,15;1,04;0,186;0;8;0;3,5;1;0,48;0,186;4,5;0,56;0,64;0;76,3;0;0;0
VALUES;CIQUAL18102;239;162;350;1040;243;0,6;4,7;0,6;1;0;6;9;9;76,6;65,4;1680;397;5;1680;397;0;1,7;2,82;5,66;0,634;1,6;0,668;580;8;0,5;11,8;48;0,98;1,57;16,8;6,02;1,84;2;219;0;0;0
VALUES;CIQUAL18020;2,52;2,65;1,75;10,1;104;0,103;0,0444;0,0439;0,127;10;0,61;0,075;0,075;;0;1,27;0,3;0;1,27;0,3;0;0;99,7;0;0;0;0;0;0;0;0;0;0;0,0163;0,0367;0,0055;0;0;0,1;0;0;0
VALUES;CIQUAL18022;0,667;1;0;9;2;0,044;0,09;0,015;0,0267;0;1;0;0;;0;0;0;0;0;0;0;0;99,7;0;0;0;0;0;6;0;0;0;0,01;0,00267;0;0,011;0;0;1;0;0;0
VALUES;CIQUAL31102;425;35;105;180;35;0;5,35;0;1;0;0;8,5;8,5;75,7;34,7;1710;403;39,2;1710;403;1,74;2;5;6,5;2,46;1,3;0,155;0;0;0;0;0;1,1;1,3;14,9;0;1,6;0,81;164;0;0;0
VALUES;CIQUAL31101;425;20;85;140;30;0;5,75;0;0,85;15;20;8;8;72,8;33,1;1650;390;37,8;1650;390;1,89;1,75;8,9;6,5;0,679;2,82;2,07;0;0;;2,8;50;1,1;1,3;14,6;0,6;1,6;0,81;162;0;0;
VALUES;CIQUAL31100;317;30;150;320;793;0;10,4;0;0,967;0;7;7;7;72;37,7;1860;442;30,7;1860;442;1,5;1,17;5;13,3;10,3;1,5;0,268;0;0;0;0;0;1,07;1,2;13,5;0;1,5;0,75;147;0;0;0
VALUES;CIQUAL31114;100;40;140;180;100;0;0;0;0,8;0;7;7;7;63,2;27,9;1890;451;35,3;1890;451;0;2;7,5;18,5;9,08;11,8;2,03;0;0;;0,16;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL31113;318;25;90;160;70;1,2;2,18;0,38;0,5;0;20;6,3;6,3;69,4;28,1;1650;392;34,6;1650;392;0,1;4,2;10;8,91;4,98;4,24;1,07;0;0;;2,5;0,15;0,315;0,235;2,36;0,515;0,6;0,14;63,5;0;0;1
VALUES;CIQUAL31106;164;55,7;146;262;112;0,6;3,1;0,28;1,13;5;4;6,27;6,27;65,7;30,8;1860;442;34,8;1860;442;0,0487;3,27;6,22;16,4;7,97;4,92;2,28;0;11;0,62;1,45;0,5;0,58;0,56;6,8;0,33;0,81;0,31;74;0;0;3,3
VALUES;CIQUAL31104;46,7;104;350;625;285;0,575;6,47;0,565;5,8;25,5;53,2;27;27;33,4;11,5;1570;374;16,5;1570;374;5,42;4,07;9,5;12,4;0,333;0,733;0,2;0;0;2,4;4,68;25,5;0,552;0,665;8,47;2,14;0,85;0,711;94,7;0;0;0
VALUES;CIQUAL32133;310;20;150;100;253;0;7,78;0;0,433;0;3;5;5;86,7;32,8;1640;386;53,8;1640;386;0;2,02;3;1,63;0,359;0,56;0,642;0;0;;0,07;0;1,2;1,3;15;5;1,7;0,84;167;0;0;0
VALUES;CIQUAL32022;314;53,8;183;245;65;0,6;10,8;0,342;1,5;2;40;11,8;11,8;72,1;25,6;1690;401;46,4;1690;401;0;3,42;4,16;6,47;3,94;2,2;0,314;0;0;;2;81;1,85;2,1;23,7;2,6;2,62;1,31;264;0;0;
