"Code AGB";"Code CIQUAL";"Groupe d'aliment";"Sous-groupe d'aliment";"Nom du Produit en Français";"LCI Name";"code saison";"code avion";"Livraison";"Matériau d'emballage";"Préparation";"DQR";"Score unique EF";"Changement climatique";"Appauvrissement de la couche d'ozone";"Rayonnements ionisants";"Formation photochimique d'ozone";"Particules fines";"Effets toxicologiques sur la santé humaine : substances non-cancérogènes";"Effets toxicologiques sur la santé humaine : substances cancérogènes";"Acidification terrestre et eaux douces";"Eutrophisation eaux douces";"Eutrophisation marine";"Eutrophisation terrestre";"Écotoxicité pour écosystèmes aquatiques d'eau douce";"Utilisation du sol";"Épuisement des ressources eau";"Épuisement des ressources énergétiques";"Épuisement des ressources minéraux";"Changement climatique - émissions biogéniques";"Changement climatique - émissions fossiles";"Changement climatique - émissions liées au changement d'affectation des sols";"CLIMATE_CHANGE";"OZONE_DEPLETION";"IONIZING_RADIATION";"PHOTOCHEMICAL_OZONE_FORMATION";"PARTICULATE_MATTER";"HUMAN_TOXICITY_NON_CANCER";"HUMAN_TOXICITY_CANCER";"ACIDIFICATION";"EUTROPHICATION_FRESHWATER";"EUTROPHICATION_MARINE";"EUTROPHICATION_TERRESTRIAL";"ECOTOXICITY_FRESHWATER";"LAND_USE";"WATER_USE";"RESOURCE_USE_FOSSILS";"RESOURCE_USE_MINERALS_METALS";"CLIMATE_CHANGE_BIOGENIC";"CLIMATE_CHANGE_FOSSIL";"CLIMATE_CHANGE_LAND_USE"
26098;26098;"viandes, œufs, poissons";"poissons crus";"Morue, salée, sèche";"Cod, salted, dried";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26091;26091;"viandes, œufs, poissons";"poissons crus";"Mulet, cru";"Mullet, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26171;26171;"viandes, œufs, poissons";"poissons crus";"Omble chevalier, cru";"Arctic char, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;3,16E+00;5,40E+00;1,91E-06;1,69E+00;2,60E-02;3,44E-07;5,46E-08;2,46E-09;3,43E-02;2,37E-02;9,36E-02;1,20E-01;1,41E+02;1,05E+02;2,74E+02;9,32E+01;5,50E-05;2,73E-02;5,16E+00;2,07E-01;5,40E+00;1,91E-06;1,69E+00;2,60E-02;3,44E-07;5,46E-08;2,46E-09;3,43E-02;2,37E-02;9,36E-02;1,20E-01;1,41E+02;1,05E+02;2,74E+02;9,32E+01;5,50E-05;2,73E-02;5,16E+00;2,07E-01
26166;26166;"viandes, œufs, poissons";"poissons crus";"Orphie commune, crue";"Garfish, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,85;3,08E-01;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03
27017;27017;"viandes, œufs, poissons";"poissons crus";"Pangasius ou Poisson-chat, cru";"Brown bullhead, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,32;1,92E+00;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01
27025;27025;"viandes, œufs, poissons";"poissons crus";"Perche du Nil, crue";"Nile perch, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,27;1,40E+00;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01
27010;27010;"viandes, œufs, poissons";"poissons crus";"Perche, crue";"European perch, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,19;3,16E+00;5,40E+00;1,91E-06;1,69E+00;2,60E-02;3,44E-07;5,46E-08;2,46E-09;3,43E-02;2,37E-02;9,36E-02;1,20E-01;1,41E+02;1,05E+02;2,74E+02;9,32E+01;5,50E-05;2,73E-02;5,16E+00;2,07E-01;5,40E+00;1,91E-06;1,69E+00;2,60E-02;3,44E-07;5,46E-08;2,46E-09;3,43E-02;2,37E-02;9,36E-02;1,20E-01;1,41E+02;1,05E+02;2,74E+02;9,32E+01;5,50E-05;2,73E-02;5,16E+00;2,07E-01
26055;26055;"viandes, œufs, poissons";"poissons crus";"Plie commune, crue";"European plaice, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26052;26052;"viandes, œufs, poissons";"poissons crus";"Raie, crue";"Ray, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26063;26063;"viandes, œufs, poissons";"poissons crus";"Rascasse, crue";"Spiny scorpionfish, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,21;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26162;26162;"viandes, œufs, poissons";"poissons crus";"Requin, cru";"Shark, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26085;26085;"viandes, œufs, poissons";"poissons crus";"Rouget-barbet de roche, cru";"Surmullet or red mullet, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,16;1,31E+00;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02
26110;26110;"viandes, œufs, poissons";"poissons crus";"Rouget-barbet de roche, vapeur";"Surmullet or red mullet, steamed";2;0;"Glacé";"PACK PROXY";"Four";3,15;1,63E+00;9,22E+00;2,01E-06;8,65E-01;1,55E-01;1,62E-06;1,60E-07;6,12E-09;2,09E-01;7,19E-04;5,16E-02;5,56E-01;6,77E+01;1,66E+01;8,96E-01;1,36E+02;2,20E-04;6,12E-03;9,19E+00;1,98E-02;9,22E+00;2,01E-06;8,65E-01;1,55E-01;1,62E-06;1,60E-07;6,12E-09;2,09E-01;7,19E-04;5,16E-02;5,56E-01;6,77E+01;1,66E+01;8,96E-01;1,36E+02;2,20E-04;6,12E-03;9,19E+00;1,98E-02
26244;26244;"viandes, œufs, poissons";"poissons crus";"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)";"Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)";2;0;"Congelé";"PACK PROXY";"Pas de préparation";2,95;1,36E+00;8,07E+00;2,07E-07;5,28E-01;1,34E-01;1,34E-06;1,32E-07;5,17E-09;1,79E-01;1,34E-03;4,45E-02;4,81E-01;5,96E+01;1,47E+01;7,89E-01;1,17E+02;1,47E-04;9,16E-03;8,05E+00;1,68E-02;8,07E+00;2,07E-07;5,28E-01;1,34E-01;1,34E-06;1,32E-07;5,17E-09;1,79E-01;1,34E-03;4,45E-02;4,81E-01;5,96E+01;1,47E+01;7,89E-01;1,17E+02;1,47E-04;9,16E-03;8,05E+00;1,68E-02
26074;26074;"viandes, œufs, poissons";"poissons crus";"Roussette ou petite roussette ou saumonette, crue";"Nursehound or lesser spotted dogfish, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26153;26153;"viandes, œufs, poissons";"poissons crus";"Sabre, cru";"Largehead hairtail, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26104;26104;"viandes, œufs, poissons";"poissons crus";"Saint-Pierre, cru";"John dory, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26065;26065;"viandes, œufs, poissons";"poissons crus";"Sardine, crue";"European pilchard or sardine, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,72;3,08E-01;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03
26036;26036;"viandes, œufs, poissons";"poissons crus";"Saumon, cru, élevage";"Salmon, raw, farmed";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,52;7,45E-01;5,55E+00;1,81E-06;8,76E-01;2,71E-02;3,72E-07;9,68E-08;5,16E-09;4,29E-02;1,26E-03;7,22E-02;1,66E-01;1,02E+02;2,25E+02;1,12E+00;6,98E+01;8,54E-05;3,00E-02;4,75E+00;7,71E-01;5,55E+00;1,81E-06;8,76E-01;2,71E-02;3,72E-07;9,68E-08;5,16E-09;4,29E-02;1,26E-03;7,22E-02;1,66E-01;1,02E+02;2,25E+02;1,12E+00;6,98E+01;8,54E-05;3,00E-02;4,75E+00;7,71E-01
26111;26111;"viandes, œufs, poissons";"poissons crus";"Saupe, crue";"Salema, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,04;1,31E+00;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02
26210;26210;"viandes, œufs, poissons";"poissons crus";"Sébaste du nord, ou dorade sébaste, ou daurade sébaste, crue";"Golden redfish, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,21;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26200;26200;"viandes, œufs, poissons";"poissons crus";"Sole tropicale ou Sole langue, crue";"Tonguesole, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,04;1,31E+00;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02
26058;26058;"viandes, œufs, poissons";"poissons crus";"Sole, crue";"Common sole, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,04;1,31E+00;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02;7,48E+00;1,65E-06;2,68E-01;1,27E-01;1,32E-06;1,27E-07;4,92E-09;1,71E-01;5,58E-04;4,21E-02;4,55E-01;5,49E+01;1,31E+01;7,07E-01;1,01E+02;1,76E-04;4,75E-03;7,45E+00;1,62E-02
26173;26173;"viandes, œufs, poissons";"poissons crus";"Sprat, cru";"European sprat, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,79;3,08E-01;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03;2,28E+00;1,53E-06;2,17E-01;2,43E-02;2,46E-07;1,94E-08;1,05E-09;3,02E-02;1,82E-04;7,79E-03;8,35E-02;1,31E+01;6,79E+00;2,13E-01;3,35E+01;4,61E-05;3,15E-03;2,27E+00;3,78E-03
26133;26133;"viandes, œufs, poissons";"poissons crus";"Tacaud, cru";"Pouting, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,98E+00;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03;1,20E+01;1,75E-06;2,94E-01;2,38E-01;2,47E-06;5,65E-08;7,33E-09;3,20E-01;4,87E-04;7,89E-02;8,58E-01;6,93E+01;1,62E+01;4,70E-01;1,60E+02;6,41E-05;4,55E-03;1,20E+01;9,30E-03
26064;26064;"viandes, œufs, poissons";"poissons crus";"Thon albacore ou thon jaune, cru";"Yellowfin tuna, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,9;7,93E-01;4,98E+00;1,58E-06;2,44E-01;8,62E-02;8,94E-07;3,12E-08;2,75E-09;1,15E-01;2,76E-04;2,85E-02;3,09E-01;2,86E+01;8,57E+00;3,13E-01;6,84E+01;5,43E-05;3,60E-03;4,97E+00;2,03E-03;4,98E+00;1,58E-06;2,44E-01;8,62E-02;8,94E-07;3,12E-08;2,75E-09;1,15E-01;2,76E-04;2,85E-02;3,09E-01;2,86E+01;8,57E+00;3,13E-01;6,84E+01;5,43E-05;3,60E-03;4,97E+00;2,03E-03
26076;26076;"viandes, œufs, poissons";"poissons crus";"Thon germon ou thon blanc, cru";"Albacore, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,94;1,57E+00;9,38E+00;1,68E-06;2,63E-01;1,89E-01;1,96E-06;4,38E-08;5,12E-09;2,55E-01;3,40E-04;6,28E-02;6,83E-01;5,36E+01;1,19E+01;3,49E-01;1,25E+02;5,64E-05;3,92E-03;9,37E+00;6,29E-03;9,38E+00;1,68E-06;2,63E-01;1,89E-01;1,96E-06;4,38E-08;5,12E-09;2,55E-01;3,40E-04;6,28E-02;6,83E-01;5,36E+01;1,19E+01;3,49E-01;1,25E+02;5,64E-05;3,92E-03;9,37E+00;6,29E-03
26068;26068;"viandes, œufs, poissons";"poissons crus";"Thon listao ou Bonite à ventre rayé, cru";"Skipjack tuna, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,9;7,89E-01;4,95E+00;1,58E-06;2,43E-01;8,58E-02;8,89E-07;3,09E-08;2,74E-09;1,14E-01;2,73E-04;2,84E-02;3,07E-01;2,85E+01;8,53E+00;3,10E-01;6,81E+01;5,40E-05;3,58E-03;4,95E+00;2,00E-03;4,95E+00;1,58E-06;2,43E-01;8,58E-02;8,89E-07;3,09E-08;2,74E-09;1,14E-01;2,73E-04;2,84E-02;3,07E-01;2,85E+01;8,53E+00;3,10E-01;6,81E+01;5,40E-05;3,58E-03;4,95E+00;2,00E-03
26053;26053;"viandes, œufs, poissons";"poissons crus";"Thon, cru";"Tuna, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,9;7,93E-01;4,98E+00;1,58E-06;2,44E-01;8,62E-02;8,94E-07;3,12E-08;2,75E-09;1,15E-01;2,76E-04;2,85E-02;3,09E-01;2,86E+01;8,57E+00;3,13E-01;6,84E+01;5,43E-05;3,60E-03;4,97E+00;2,03E-03;4,98E+00;1,58E-06;2,44E-01;8,62E-02;8,94E-07;3,12E-08;2,75E-09;1,15E-01;2,76E-04;2,85E-02;3,09E-01;2,86E+01;8,57E+00;3,13E-01;6,84E+01;5,43E-05;3,60E-03;4,97E+00;2,03E-03
27009;27009;"viandes, œufs, poissons";"poissons crus";"Truite arc en ciel, crue, élevage";"Rainbow trout, raw, farmed";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,93;1,40E+00;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01
26092;26092;"viandes, œufs, poissons";"poissons crus";"Truite de mer, crue";"Sea trout, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,93;1,40E+00;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01
27008;27008;"viandes, œufs, poissons";"poissons crus";"Truite d'élevage, crue";"Trout, farmed, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,93;1,28E+00;5,68E+00;1,82E-06;1,68E+00;2,52E-02;3,04E-07;6,53E-08;3,01E-09;3,41E-02;1,93E-02;9,19E-02;1,18E-01;1,06E+02;9,84E+01;3,33E+01;9,10E+01;5,41E-05;2,42E-02;5,00E+00;6,50E-01;5,68E+00;1,82E-06;1,68E+00;2,52E-02;3,04E-07;6,53E-08;3,01E-09;3,41E-02;1,93E-02;9,19E-02;1,18E-01;1,06E+02;9,84E+01;3,33E+01;9,10E+01;5,41E-05;2,42E-02;5,00E+00;6,50E-01
27021;27021;"viandes, œufs, poissons";"poissons crus";"Truite saumonée, crue";"Salmon trout, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,93;1,40E+00;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01;6,17E+00;1,85E-06;1,83E+00;2,75E-02;3,31E-07;7,09E-08;3,28E-09;3,73E-02;2,12E-02;1,01E-01;1,29E-01;1,16E+02;1,08E+02;3,65E+01;9,86E+01;5,57E-05;2,63E-02;5,43E+00;7,14E-01
26201;26201;"viandes, œufs, poissons";"poissons crus";"Turbot d'élevage, cru";"Turbot, raw, farmed";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,92E+00;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01
26042;26042;"viandes, œufs, poissons";"poissons crus";"Turbot sauvage, cru";"Turbot, raw, wild";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,05;1,65E+00;1,01E+01;1,70E-06;2,78E-01;1,97E-01;2,04E-06;4,80E-08;6,10E-09;2,64E-01;4,19E-04;6,53E-02;7,10E-01;5,77E+01;1,38E+01;4,14E-01;1,35E+02;5,95E-05;4,23E-03;1,01E+01;7,74E-03;1,01E+01;1,70E-06;2,78E-01;1,97E-01;2,04E-06;4,80E-08;6,10E-09;2,64E-01;4,19E-04;6,53E-02;7,10E-01;5,77E+01;1,38E+01;4,14E-01;1,35E+02;5,95E-05;4,23E-03;1,01E+01;7,74E-03
26174;26174;"viandes, œufs, poissons";"poissons crus";"Turbot, cru";"Turbot, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,07;1,92E+00;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01;1,23E+01;2,89E-06;1,50E+00;6,09E-02;7,10E-07;2,63E-07;4,20E-09;6,48E-02;9,02E-04;5,49E-01;2,33E-01;1,34E+02;1,83E+02;2,62E+00;1,73E+02;5,12E-05;1,08E-01;1,14E+01;8,35E-01
26146;26146;"viandes, œufs, poissons";"poissons crus";"Vivaneau, cru";"Snapper, raw";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,08;8,45E-01;4,69E+00;1,58E-06;2,61E-01;6,89E-02;7,28E-07;9,88E-08;3,42E-09;9,39E-02;7,88E-04;2,27E-02;2,44E-01;3,41E+01;1,19E+01;4,83E-01;6,41E+01;1,67E-04;5,35E-03;4,65E+00;3,91E-02;4,69E+00;1,58E-06;2,61E-01;6,89E-02;7,28E-07;9,88E-08;3,42E-09;9,39E-02;7,88E-04;2,27E-02;2,44E-01;3,41E+01;1,19E+01;4,83E-01;6,41E+01;1,67E-04;5,35E-03;4,65E+00;3,91E-02
