Code AGB;Code CIQUAL;Groupe d'aliment;Sous-groupe d'aliment;Nom du Produit en Français;LCI Name;Saisonnalité;Transport par avion (1 : par avion);Livraison;Matériau d'emballage;Préparation;"DQR - Note de qualité de la donnée (1 excellente ; 5 très faible)";Score unique EF (mPt/kg de produit);Changement climatique (kg CO2 eq/kg de produit);Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit);Rayonnements ionisants (kBq U-235 eq/kg de produit);Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit);Particules (E-06 disease inc./kg de produit);Acidification terrestre et eaux douces (mol H+ eq/kg de produit);Eutrophisation terreste (mol N eq/kg de produit);Eutrophisation eaux douces (E-03 kg P eq/kg de produit);Eutrophisation marine (E-03 kg N eq/kg de produit);Utilisation du sol (Pt/kg de produit);Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit);Épuisement des ressources eau (m3 depriv./kg de produit);Épuisement des ressources énergétiques (MJ/kg de produit);Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit);CLIMATE_CHANGE;PARTICULATE_MATTER;WATER_USE;LAND_USE;RESOURCE_USE_MINERALS_METALS;OZONE_DEPLETION;ACIDIFICATION;IONIZING_RADIATION;PHOTOCHEMICAL_OZONE_FORMATION;EUTROPHICATION_TERRESTRIAL;EUTROPHICATION_MARINE;EUTROPHICATION_FRESHWATER;ECOTOXICITY_FRESHWATER;HUMAN_TOXICITY_CANCER;HUMAN_TOXICITY_NON_CANCER;RESOURCE_USE_FOSSILS
23684;23684;produits céréaliers;gâteaux et pâtisseries;Galette des rois feuilletée, fourrée frangipane, et Pithiviers;Twelfth Night cake (puff pastry filled with almond paste);mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.59;0.83918871;6.5582323;0.33187554;0.92457502;15.014952;0.44918599;0.059343384;0.23875505;1.1613357;20.983756;257.98612;100.13094;31.482088;49.311897;14.857881;6.5582323;0.00000044918599;31.482088;257.98612;0.000014857881;0.00000033187554;0.059343384;0.92457502;0.015014952;0.23875505;0.020983756;0.0011613357;100.13094;;;49.311897
7353;7353;produits céréaliers;pains et viennoiseries;Galettes multicéréales soufflées;Puffed cereals textured bread;mix de consommation FR;0;Ambiant (court);LPDE;Pas de préparation ;2.4;0.17253189;1.1943681;0.12375684;0.54718369;3.714086;0.07343336;0.010471695;0.037136851;0.2195527;5.1038084;45.353048;19.364023;5.4213286;22.977721;1.7593274;1.1943681;0.00000007343336;5.4213286;45.353048;0.0000017593274;0.00000012375684;0.010471695;0.54718369;0.003714086;0.037136851;0.0051038084;0.0002195527;19.364023;;;22.977721
23585;23585;produits céréaliers;gâteaux et pâtisseries;Gâteau au chocolat;Chocolate cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.4;0.79549299;9.4948614;0.45334102;1.0120008;17.48329;0.45895231;0.063070181;0.25549005;1.2238816;32.648909;202.83061;203.25452;5.8758453;50.467211;10.097024;9.4948614;0.00000045895231;5.8758453;202.83061;0.000010097024;0.00000045334102;0.063070181;1.0120008;0.01748329;0.25549005;0.032648909;0.0012238816;203.25452;;;50.467211
23006;23006;produits céréaliers;gâteaux et pâtisseries;Gâteau au chocolat type forêt noire (génoise au chocolat et crème multi-couches, avec ou sans cerises);Sponge cake w chocolate w or wo cherry;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;3.03;0.48019414;2.2548466;0.24076049;0.91375613;8.274335;0.47379916;0.067850083;0.29151921;0.60551948;16.33759;191.59445;104.53838;3.9962185;36.08232;3.6944868;2.2548466;0.00000047379916;3.9962185;191.59445;0.0000036944868;0.00000024076049;0.067850083;0.91375613;0.008274335;0.29151921;0.01633759;0.00060551948;104.53838;;;36.08232
39234;39234;lait et produits laitiers;produits laitiers frais et assimilés;Gâteau au chocolat, cœur fondant, rayon frais;Chocolate cake w melting centre, refrigerated;mix de consommation FR;0;Glacé;PP;Pas de préparation;2.41;0.84160393;9.8782727;0.48477107;1.1089084;18.306971;0.51969122;0.071471923;0.29304793;1.2868084;32.493605;226.09131;199.52233;6.3163447;52.761679;10.381521;9.8782727;0.00000051969122;6.3163447;226.09131;0.000010381521;0.00000048477107;0.071471923;1.1089084;0.018306971;0.29304793;0.032493605;0.0012868084;199.52233;;;52.761679
23103;23103;produits céréaliers;gâteaux et pâtisseries;Gâteau au citron, tout type;Lemon cake, all types;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.62;0.29107361;1.6140374;0.17332044;0.75593436;5.5549214;0.20751515;0.029400335;0.12299966;0.34344564;10.302808;108.97256;78.220889;4.1093029;29.039965;2.8277692;1.6140374;0.00000020751515;4.1093029;108.97256;0.0000028277692;0.00000017332044;0.029400335;0.75593436;0.0055549214;0.12299966;0.010302808;0.00034344564;78.220889;;;29.039965
23589;23589;produits céréaliers;gâteaux et pâtisseries;Gâteau au fromage blanc;Fresh cream cheese cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.67;0.31489049;1.7042016;0.18099913;0.77621609;5.9087363;0.25532019;0.036285239;0.15357439;0.38679582;11.669508;123.12105;84.067887;2.8656129;29.929355;2.9072228;1.7042016;0.00000025532019;2.8656129;123.12105;0.0000029072228;0.00000018099913;0.036285239;0.77621609;0.0059087363;0.15357439;0.011669508;0.00038679582;84.067887;;;29.929355
23588;23588;produits céréaliers;gâteaux et pâtisseries;Gâteau au yaourt;Yogurt cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.27;0.31489049;1.7042016;0.18099913;0.77621609;5.9087363;0.25532019;0.036285239;0.15357439;0.38679582;11.669508;123.12105;84.067887;2.8656129;29.929355;2.9072228;1.7042016;0.00000025532019;2.8656129;123.12105;0.0000029072228;0.00000018099913;0.036285239;0.77621609;0.0059087363;0.15357439;0.011669508;0.00038679582;84.067887;;;29.929355
24664;24664;produits céréaliers;gâteaux et pâtisseries;Gâteau aux amandes type financier;Almond cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.59;0.8633928;6.1104917;0.33757912;0.94854454;15.023979;0.50823794;0.068416632;0.27917344;1.1682187;21.557051;259.27667;110.18593;31.601765;50.180094;14.463251;6.1104917;0.00000050823794;31.601765;259.27667;0.000014463251;0.00000033757912;0.068416632;0.94854454;0.015023979;0.27917344;0.021557051;0.0011682187;110.18593;;;50.180094
23803;23803;produits céréaliers;gâteaux et pâtisseries;Gâteau basque, cerises;Basque cake (shortbread), with cherries;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.52;0.31505158;3.2262962;0.18790671;0.77803273;6.2560264;0.22542449;0.030625799;0.12678776;0.43216142;10.72411;128.34602;39.614915;2.4163625;30.589161;3.6857017;3.2262962;0.00000022542449;2.4163625;128.34602;0.0000036857017;0.00000018790671;0.030625799;0.77803273;0.0062560264;0.12678776;0.01072411;0.00043216142;39.614915;;;30.589161
23802;23802;produits céréaliers;gâteaux et pâtisseries;Gâteau basque, crème pâtissière;Basque cake (shortbread), with custard;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.31505158;3.2262962;0.18790671;0.77803273;6.2560264;0.22542449;0.030625799;0.12678776;0.43216142;10.72411;128.34602;39.614915;2.4163625;30.589161;3.6857017;3.2262962;0.00000022542449;2.4163625;128.34602;0.0000036857017;0.00000018790671;0.030625799;0.77803273;0.0062560264;0.12678776;0.01072411;0.00043216142;39.614915;;;30.589161
23536;23536;lait et produits laitiers;produits laitiers frais et assimilés;Gâteau de riz au caramel, rayon frais;Rice pudding w caramel sauce, refrigerated;mix de consommation FR;0;Glacé;PP;Pas de préparation;2.9;0.20788716;1.6822929;0.16414243;0.7914221;3.9391626;0.13806023;0.019536143;0.080374776;0.23475172;6.0296221;69.618888;28.956462;2.2854915;27.111342;2.1865053;1.6822929;0.00000013806023;2.2854915;69.618888;0.0000021865053;0.00000016414243;0.019536143;0.7914221;0.0039391626;0.080374776;0.0060296221;0.00023475172;28.956462;;;27.111342
39232;39232;lait et produits laitiers;produits laitiers frais et assimilés;Gâteau de riz, appertisé;Rice pudding, canned;mix de consommation FR;0;Glacé;Acier;Pas de préparation;2.9;0.22386694;1.7060473;0.1757963;0.75260068;4.7257175;0.161565;0.021589575;0.088196543;0.32399243;6.4143985;73.366603;36.004522;2.6146002;24.768494;2.3474883;1.7060473;0.000000161565;2.6146002;73.366603;0.0000023474883;0.0000001757963;0.021589575;0.75260068;0.0047257175;0.088196543;0.0064143985;0.00032399243;36.004522;;;24.768494
23534;23534;lait et produits laitiers;produits laitiers frais et assimilés;Gâteau de semoule aux raisins et caramel, rayon frais;Semolina pudding, with raisins and caramel sauce, refrigerated;mix de consommation FR;0;Glacé;PP;Pas de préparation;2.3;0.18209371;1.6842982;0.15326386;0.78778916;3.3828706;0.11868682;0.016635544;0.069011117;0.20779596;5.503957;70.900747;24.381303;0.78660923;25.873875;2.0095565;1.6842982;0.00000011868682;0.78660923;70.900747;0.0000020095565;0.00000015326386;0.016635544;0.78778916;0.0033828706;0.069011117;0.005503957;0.00020779596;24.381303;;;25.873875
23535;23535;lait et produits laitiers;produits laitiers frais et assimilés;Gâteau de semoule, appertisé;Semolina pudding, canned;mix de consommation FR;0;Glacé;Acier;Pas de préparation;1.9;0.2139791;1.6965965;0.1705054;0.76687533;4.3855039;0.16652072;0.022204545;0.092255757;0.33403157;6.8094509;86.023262;33.59676;0.96297652;24.287469;2.3999248;1.6965965;0.00000016652072;0.96297652;86.023262;0.0000023999248;0.0000001705054;0.022204545;0.76687533;0.0043855039;0.092255757;0.0068094509;0.00033403157;33.59676;;;24.287469
23925;23925;produits céréaliers;gâteaux et pâtisseries;Gâteau marbré;Marble cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.47852784;4.7920228;0.25367223;0.86459802;9.561758;0.37533448;0.051053825;0.21331735;0.70434829;16.258598;192.32526;58.815443;4.0628126;37.360425;5.8309176;4.7920228;0.00000037533448;4.0628126;192.32526;0.0000058309176;0.00000025367223;0.051053825;0.86459802;0.009561758;0.21331735;0.016258598;0.00070434829;58.815443;;;37.360425
23586;23586;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux au chocolat, préemballé;Chocolate soft cake, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.19;0.8294194;10.663375;0.4960434;1.0176907;18.851132;0.39915365;0.055161891;0.21877256;1.2508234;35.33004;164.67552;255.94593;5.840351;51.187411;9.7211153;10.663375;0.00000039915365;5.840351;164.67552;0.0000097211153;0.0000004960434;0.055161891;1.0176907;0.018851132;0.21877256;0.03533004;0.0012508234;255.94593;;;51.187411
23937;23937;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux aux fruits;Fruit soft cake;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;3.72;0.41734635;2.3278823;0.95014578;0.75053416;6.1700001;0.22664976;0.024552494;0.09614444;0.46606421;9.8777421;88.157591;279.8341;4.8475468;33.569338;10.967517;2.3278823;0.00000022664976;4.8475468;88.157591;0.000010967517;0.00000095014578;0.024552494;0.75053416;0.0061700001;0.09614444;0.0098777421;0.00046606421;279.8341;;;33.569338
23938;23938;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux aux fruits à coque;Soft cake with nuts;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.55433761;4.4830714;0.30595276;0.88959171;10.80917;0.33965915;0.047502893;0.19693241;0.74506252;16.376653;157.21266;127.42799;12.069395;40.819197;7.9980293;4.4830714;0.00000033965915;12.069395;157.21266;0.0000079980293;0.00000030595276;0.047502893;0.88959171;0.01080917;0.19693241;0.016376653;0.00074506252;127.42799;;;40.819197
23939;23939;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait;Soft cake filled with chocolate or chocolate drops or milk;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.19;0.8294194;10.663375;0.4960434;1.0176907;18.851132;0.39915365;0.055161891;0.21877256;1.2508234;35.33004;164.67552;255.94593;5.840351;51.187411;9.7211153;10.663375;0.00000039915365;5.840351;164.67552;0.0000097211153;0.0000004960434;0.055161891;1.0176907;0.018851132;0.21877256;0.03533004;0.0012508234;255.94593;;;51.187411
23941;23941;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré;Soft cake filled with fruits, mini sponge roll type;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;3.5;0.41734635;2.3278823;0.95014578;0.75053416;6.1700001;0.22664976;0.024552494;0.09614444;0.46606421;9.8777421;88.157591;279.8341;4.8475468;33.569338;10.967517;2.3278823;0.00000022664976;4.8475468;88.157591;0.000010967517;0.00000095014578;0.024552494;0.75053416;0.0061700001;0.09614444;0.0098777421;0.00046606421;279.8341;;;33.569338
23594;23594;produits céréaliers;gâteaux et pâtisseries;Gâteau moelleux nature type génoise;Soft cake, plain, sponge cake type;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.41420013;3.9554505;0.2264871;0.8337611;8.1076837;0.32739345;0.044798351;0.18737694;0.58773919;13.920119;163.53448;53.23117;3.4757367;34.655198;4.7949439;3.9554505;0.00000032739345;3.4757367;163.53448;0.0000047949439;0.0000002264871;0.044798351;0.8337611;0.0081076837;0.18737694;0.013920119;0.00058773919;53.23117;;;34.655198
23007;23007;produits céréaliers;gâteaux et pâtisseries;Gâteau mousse de fruits sur génoise, type miroir, bavarois;Sponge cake w fruit mousse;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;3.06;0.41734635;2.3278823;0.95014578;0.75053416;6.1700001;0.22664976;0.024552494;0.09614444;0.46606421;9.8777421;88.157591;279.8341;4.8475468;33.569338;10.967517;2.3278823;0.00000022664976;4.8475468;88.157591;0.000010967517;0.00000095014578;0.024552494;0.75053416;0.0061700001;0.09614444;0.0098777421;0.00046606421;279.8341;;;33.569338
23005;23005;produits céréaliers;gâteaux et pâtisseries;Gâteau Paris-Brest (pâte à choux crème mousseline praliné);Chou pastry with praline flavoured creme;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.59;0.42957191;4.8835065;0.28245526;0.82422128;9.173465;0.241927;0.032447137;0.12953775;0.64716564;16.86155;114.08837;107.84423;3.0370479;35.781408;5.9377123;4.8835065;0.000000241927;3.0370479;114.08837;0.0000059377123;0.00000028245526;0.032447137;0.82422128;0.009173465;0.12953775;0.01686155;0.00064716564;107.84423;;;35.781408
23930;23930;produits céréaliers;gâteaux et pâtisseries;Gâteau sablé aux fruits, préemballé;Fruit shortbread cake, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.91;0.46599709;3.5830902;0.80736447;0.80016903;7.5103354;0.28646593;0.035960374;0.14801133;0.54936085;12.536677;139.22471;228.35914;4.6872578;34.142236;7.5518422;3.5830902;0.00000028646593;4.6872578;139.22471;0.0000075518422;0.00000080736447;0.035960374;0.80016903;0.0075103354;0.14801133;0.012536677;0.00054936085;228.35914;;;34.142236
23854;23854;produits céréaliers;gâteaux et pâtisseries;Gaufre croustillante (fine ou sèche), chocolatée, préemballée;Wafer biscuit, crunchy (thin or dry), with chocolate, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.91;0.45075368;4.6324108;0.24609181;0.84863541;9.2102764;0.33955825;0.045905728;0.19092715;0.67908967;15.936632;187.2645;54.942114;3.7913475;36.523712;5.7241888;4.6324108;0.00000033955825;3.7913475;187.2645;0.0000057241888;0.00000024609181;0.045905728;0.84863541;0.0092102764;0.19092715;0.015936632;0.00067908967;54.942114;;;36.523712
23853;23853;produits céréaliers;gâteaux et pâtisseries;Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée;Wafer biscuit, crunchy (thin or dry), plain or with sugar, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.34590189;3.2485859;0.1986864;0.80687958;6.6792457;0.26754281;0.036832044;0.1541788;0.46985871;11.715369;144.38329;46.24399;2.5481165;31.616897;3.7545816;3.2485859;0.00000026754281;2.5481165;144.38329;0.0000037545816;0.0000001986864;0.036832044;0.80687958;0.0066792457;0.1541788;0.011715369;0.00046985871;46.24399;;;31.616897
23852;23852;produits céréaliers;gâteaux et pâtisseries;Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée;Soft waffle (Brussels-style), with chocolate, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.19;0.55934466;6.9601318;0.32942962;0.88523323;12.39962;0.31015999;0.041886573;0.168478;0.84921027;22.266616;164.3232;125.56286;4.1941462;40.706081;7.0759327;6.9601318;0.00000031015999;4.1941462;164.3232;0.0000070759327;0.00000032942962;0.041886573;0.88523323;0.01239962;0.168478;0.022266616;0.00084921027;125.56286;;;40.706081
23851;23851;produits céréaliers;gâteaux et pâtisseries;Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée;Soft waffle (Brussels-style), plain or with sugar, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.13;0.37612558;3.787018;0.2139953;0.81013296;7.5514262;0.2798583;0.037984309;0.1578043;0.54217737;13.062467;153.34931;47.138824;3.0822004;33.297136;4.5675897;3.787018;0.0000002798583;3.0822004;153.34931;0.0000045675897;0.0000002139953;0.037984309;0.81013296;0.0075514262;0.1578043;0.013062467;0.00054217737;47.138824;;;33.297136
24311;24311;produits céréaliers;céréales de petit-déjeuner et biscuits;Gaufrette fourrée chocolat, préemballée;Wafer biscuit, filled with chocolate, prepacked;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;2.98;0.71542092;8.5994929;0.4205232;0.97768002;15.593606;0.41377073;0.055837602;0.22715682;1.142616;28.697543;200.69188;184.57032;5.3814529;43.997678;9.0973615;8.5994929;0.00000041377073;5.3814529;200.69188;0.0000090973615;0.0000004205232;0.055837602;0.97768002;0.015593606;0.22715682;0.028697543;0.001142616;184.57032;;;43.997678
24312;24312;produits céréaliers;céréales de petit-déjeuner et biscuits;Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée;Wafer biscuit, filled with nuts (hazelnut, almond, praline, etc.), with chocolate or not, prepacked;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;3.38;0.86740196;4.8788778;0.33083327;0.9334403;14.063287;0.45712446;0.061027125;0.2472415;1.1712435;19.800352;240.54502;129.98162;39.156841;46.634996;15.75773;4.8788778;0.00000045712446;39.156841;240.54502;0.00001575773;0.00000033083327;0.061027125;0.9334403;0.014063287;0.2472415;0.019800352;0.0011712435;129.98162;;;46.634996
24320;24320;produits céréaliers;céréales de petit-déjeuner et biscuits;Gaufrette fourrée, aux fruits;Wafer biscuit, with fruits;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;2.92;0.46419458;3.3954061;0.819389;0.8130866;7.2513271;0.28865312;0.035779894;0.1484875;0.59477938;12.627208;144.08302;241.91218;4.5569815;31.103062;7.7522474;3.3954061;0.00000028865312;4.5569815;144.08302;0.0000077522474;0.000000819389;0.035779894;0.8130866;0.0072513271;0.1484875;0.012627208;0.00059477938;241.91218;;;31.103062
24300;24300;produits céréaliers;céréales de petit-déjeuner et biscuits;Gaufrette ou éventail sans fourrage;Wafer biscuit without filling;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;2.92;0.44895118;4.4447267;0.25811633;0.86155299;8.9512681;0.34174545;0.045725248;0.19140331;0.7245082;16.027163;192.12281;68.495158;3.6610712;33.484538;5.9245939;4.4447267;0.00000034174545;3.6610712;192.12281;0.0000059245939;0.00000025811633;0.045725248;0.86155299;0.0089512681;0.19140331;0.016027163;0.0007245082;68.495158;;;33.484538
24313;24313;produits céréaliers;céréales de petit-déjeuner et biscuits;Gaufrette, fourrée vanille, préemballée;Wafer biscuit, plain or vanilla flavoured, prepacked;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;2.92;0.44895118;4.4447267;0.25811633;0.86155299;8.9512681;0.34174545;0.045725248;0.19140331;0.7245082;16.027163;192.12281;68.495158;3.6610712;33.484538;5.9245939;4.4447267;0.00000034174545;3.6610712;192.12281;0.0000059245939;0.00000025811633;0.045725248;0.86155299;0.0089512681;0.19140331;0.016027163;0.0007245082;68.495158;;;33.484538
11007;11007;aides culinaires et ingrédients divers;ingrédients divers;Gélatine, sèche;Gelatine, dried;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation;2.83;0.25498364;1.6050626;0.17340483;0.97125874;3.6277135;0.22983669;0.031926417;0.13773961;0.2999963;7.3638264;93.49073;47.797814;1.339832;27.276285;2.0819671;1.6050626;0.00000022983669;1.339832;93.49073;0.0000020819671;0.00000017340483;0.031926417;0.97125874;0.0036277135;0.13773961;0.0073638264;0.0002999963;47.797814;;;27.276285
23940;23940;produits céréaliers;gâteaux et pâtisseries;Génoise fourrée et nappée au chocolat;Sponge cake filled and covered with chocolate;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.59;0.8294194;10.663375;0.4960434;1.0176907;18.851132;0.39915365;0.055161891;0.21877256;1.2508234;35.33004;164.67552;255.94593;5.840351;51.187411;9.7211153;10.663375;0.00000039915365;5.840351;164.67552;0.0000097211153;0.0000004960434;0.055161891;1.0176907;0.018851132;0.21877256;0.03533004;0.0012508234;255.94593;;;51.187411
24686;24686;produits céréaliers;céréales de petit-déjeuner et biscuits;Génoise sèche fourrée aux fruits et nappée de chocolat;Dried sponge cake filled with fruits and covered with chocolate;mix de consommation FR;0;Ambiant (long);Carton;Pas de préparation ;3.5;0.41554384;2.1401982;0.9621703;0.76345174;5.9109919;0.22883695;0.024372013;0.096620603;0.51148274;9.9682728;93.015901;293.38715;4.7172705;30.530165;11.167922;2.1401982;0.00000022883695;4.7172705;93.015901;0.000011167922;0.0000009621703;0.024372013;0.76345174;0.0059109919;0.096620603;0.0099682728;0.00051148274;293.38715;;;30.530165
40700;40700;viandes, œufs, poissons;viandes crues;Gésier, poulet, cru;Gizzard, chicken, raw;mix de consommation FR;0;Glacé;PS;Pas de préparation;2.59;0.20736134;1.563809;0.15930719;0.34262395;4.6079538;0.17066982;0.023801868;0.096676705;0.30792055;5.5767688;67.453701;37.403713;1.4574521;21.929226;2.5284534;1.563809;0.00000017066982;1.4574521;67.453701;0.0000025284534;0.00000015930719;0.023801868;0.34262395;0.0046079538;0.096676705;0.0055767688;0.00030792055;37.403713;;;21.929226
1002;1002;boissons;boisson alcoolisées;Gin;Gin;mix de consommation FR;0;Ambiant (moyenne);Verre;Réfrigéré chez le consommateur;3.29;0.12296672;1.1563936;0.18296104;0.31724061;8.3984693;0.14162457;0.0072767646;0.014839737;0.16915911;1.2142155;21.322182;17.408287;0.26953301;19.965698;2.1994413;1.1563936;0.00000014162457;0.26953301;21.322182;0.0000021994413;0.00000018296104;0.0072767646;0.31724061;0.0083984693;0.014839737;0.0012142155;0.00016915911;17.408287;;;19.965698
11006;11006;aides culinaires et ingrédients divers;épices;Gingembre, poudre;Ginger, powder;mix de consommation FR;0;Ambiant (long);Verre;Pas de préparation;4.31;0.16278488;1.1547668;0.20027208;0.40027923;5.8376271;0.13218898;0.015375841;0.045375463;0.23178597;4.0200709;20.724336;22.584686;1.9756846;21.774518;3.5208671;1.1547668;0.00000013218898;1.9756846;20.724336;0.0000035208671;0.00000020027208;0.015375841;0.40027923;0.0058376271;0.045375463;0.0040200709;0.00023178597;22.584686;;;21.774518
11074;11074;aides culinaires et ingrédients divers;épices;Gingembre, racine crue;Ginger, raw;mix de consommation FR;0;Ambiant (long);Pas d'emballage;Pas de préparation;3.73;0.099726172;0.58744981;0.1037714;0.20861455;3.6279961;0.066681796;0.010438533;0.03699276;0.12244259;3.2924457;14.619363;12.767645;1.7779464;10.813431;2.0299794;0.58744981;0.000000066681796;1.7779464;14.619363;0.0000020299794;0.0000001037714;0.010438533;0.20861455;0.0036279961;0.03699276;0.0032924457;0.00012244259;12.767645;;;10.813431
39526;39526;glaces et sorbets;sorbets;Glace à l'eau;Ice lolly;mix de consommation FR;0;Congelé;PP;Pas de préparation;1.92;0.18623968;0.96494318;0.1790623;1.0096013;3.3137743;0.081241119;0.010884649;0.041287164;0.20689411;3.5158009;26.551139;24.023862;5.9621269;31.693138;2.5091818;0.96494318;0.000000081241119;5.9621269;26.551139;0.0000025091818;0.0000001790623;0.010884649;1.0096013;0.0033137743;0.041287164;0.0035158009;0.00020689411;24.023862;;;31.693138
39517;39517;glaces et sorbets;glaces;Glace au yaourt;Frozen yogurt;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
39503;39503;glaces et sorbets;glaces;Glace ou crème glacée, bâtonnet, enrobé de chocolat;Ice cream on stick, with chocolate coating;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
39509;39509;glaces et sorbets;glaces;Glace ou crème glacée, cône (taille standard);Ice cream, cone (normal size);mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
39515;39515;glaces et sorbets;glaces;Glace ou crème glacée, en bac;Ice cream, in box;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
39520;39520;glaces et sorbets;glaces;Glace ou crème glacée, gourmande, en bac;Ice cream, luxury, in box;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
39521;39521;glaces et sorbets;glaces;Glace ou crème glacée, gourmande, en pot;Ice cream, luxury, in cup;mix de consommation FR;0;Congelé;PP;Pas de préparation;3.45;0.278341;2.374245;0.23565979;1.0574983;5.1664678;0.18179382;0.024232727;0.098281811;0.41104497;9.3931153;95.02194;51.502076;1.7920741;35.410814;4.8706913;2.374245;0.00000018179382;1.7920741;95.02194;0.0000048706913;0.00000023565979;0.024232727;1.0574983;0.0051664678;0.098281811;0.0093931153;0.00041104497;51.502076;;;35.410814
